00Z 10 Sep 2017, 0.00, 28.27
12Z 10 Sep 2017, 0.00, 19.30
00Z 11 Sep 2017, 0.00, 24.07
12Z 11 Sep 2017, 0.00, 20.02
00Z 12 Sep 2017, 40.77, 31.60
12Z 12 Sep 2017, 10.97, 29.47
00Z 13 Sep 2017, 0.00, 27.49
12Z 13 Sep 2017, 0.00, 16.36
00Z 14 Sep 2017, 0.00, 17.03
12Z 14 Sep 2017, 0.00, 14.26
00Z 15 Sep 2017, 0.00, 22.85
12Z 15 Sep 2017, 0.00, 18.53
00Z 16 Sep 2017, 0.00, 20.48
12Z 16 Sep 2017, 0.00, 22.49
00Z 17 Sep 2017, 0.00, 22.82
12Z 17 Sep 2017, 5.65, 23.25
00Z 18 Sep 2017, 0.00, 21.78
12Z 18 Sep 2017, 0.00, 18.80
00Z 19 Sep 2017, 0.00, 20.84
12Z 19 Sep 2017, 0.00, 15.68
00Z 20 Sep 2017, 7.16, 20.62
12Z 20 Sep 2017, 0.00, 27.50
00Z 21 Sep 2017, 0.00, 23.63
12Z 21 Sep 2017, 2.97, 20.99
00Z 22 Sep 2017, 0.00, 21.75
12Z 22 Sep 2017, 103.92, 20.62
00Z 23 Sep 2017, 1.91, 19.22
12Z 23 Sep 2017, 0.00, 18.47
00Z 24 Sep 2017, 0.00, 21.02
12Z 24 Sep 2017, 0.00, 22.54
00Z 25 Sep 2017, 0.00, 24.35
12Z 25 Sep 2017, 0.00, 26.50
00Z 26 Sep 2017, 1.96, 24.99
12Z 26 Sep 2017, 108.78, 27.89
00Z 27 Sep 2017, 0.00, 24.58
12Z 27 Sep 2017, 0.00, 18.23
00Z 28 Sep 2017, 0.00, 23.03
12Z 28 Sep 2017, 0.00, 19.42
00Z 29 Sep 2017, 0.00, 16.41
12Z 29 Sep 2017, 0.00, 14.80
00Z 30 Sep 2017, 0.00, 11.42
12Z 30 Sep 2017, 0.00, 9.02
00Z 01 Oct 2017, 0.00, 11.19
00Z 02 Oct 2017, 0.00, 10.29
12Z 02 Oct 2017, 0.00, 9.20
00Z 04 Oct 2017, 0.00, 26.44
12Z 04 Oct 2017, 0.00, 16.00
00Z 05 Oct 2017, 0.00, 16.94
12Z 05 Oct 2017, 0.00, 22.67
00Z 06 Oct 2017, 0.00, 20.22
12Z 06 Oct 2017, 15.48, 21.47
00Z 07 Oct 2017, 17.09, 18.40
12Z 07 Oct 2017, 0.00, 15.40
00Z 08 Oct 2017, 1.51, 12.02
12Z 08 Oct 2017, 0.00, 18.43
00Z 09 Oct 2017, 0.00, 17.23
12Z 09 Oct 2017, 0.00, 17.37
00Z 10 Oct 2017, 0.00, 16.78
12Z 10 Oct 2017, 0.00, 18.37
00Z 11 Oct 2017, 0.00, 18.57
12Z 11 Oct 2017, 0.00, 16.90
00Z 12 Oct 2017, 0.00, 16.63
12Z 12 Oct 2017, 0.00, 16.66
00Z 13 Oct 2017, 0.00, 18.55
12Z 13 Oct 2017, 0.00, 18.95
00Z 14 Oct 2017, 0.00, 20.80
12Z 14 Oct 2017, 0.00, 16.70
00Z 15 Oct 2017, 0.00, 15.93
12Z 15 Oct 2017, 0.00, 16.14
00Z 16 Oct 2017, 0.00, 20.39
12Z 16 Oct 2017, 0.00, 17.83
00Z 17 Oct 2017, 0.00, 15.77
12Z 17 Oct 2017, 0.00, 15.76
00Z 18 Oct 2017, 0.00, 16.11
12Z 18 Oct 2017, 0.00, 15.70
00Z 19 Oct 2017, 0.00, 17.21
12Z 19 Oct 2017, 0.00, 13.89
00Z 20 Oct 2017, 0.00, 11.23
12Z 20 Oct 2017, 0.00, 13.51
00Z 21 Oct 2017, 0.00, 12.74
12Z 21 Oct 2017, 0.00, 19.13
00Z 22 Oct 2017, 0.00, 21.08
12Z 22 Oct 2017, 0.00, 23.16
00Z 23 Oct 2017, 1.91, 29.46
12Z 23 Oct 2017, 7.42, 20.14
00Z 24 Oct 2017, 0.19, 19.15
12Z 24 Oct 2017, 0.35, 23.07
00Z 25 Oct 2017, 0.00, 24.97
12Z 25 Oct 2017, 0.00, 17.94
00Z 26 Oct 2017, 0.00, 20.94
12Z 26 Oct 2017, 0.00, 14.79
00Z 27 Oct 2017, 0.00, 17.66
12Z 27 Oct 2017, 0.00, 16.06
00Z 28 Oct 2017, 38.87, 14.53
12Z 28 Oct 2017, 11.90, 12.15
00Z 29 Oct 2017, 1.86, 15.10
00Z 30 Oct 2017, 0.00, 9.50
12Z 30 Oct 2017, 0.00, 5.77
00Z 31 Oct 2017, 0.00, 6.87
12Z 31 Oct 2017, 0.00, 10.55
00Z 01 Nov 2017, 0.00, 11.98
12Z 01 Nov 2017, 0.00, 10.49
00Z 02 Nov 2017, 0.00, 12.58
12Z 02 Nov 2017, 0.00, 12.75
00Z 03 Nov 2017, 0.00, 16.50
00Z 04 Nov 2017, 0.00, 12.35
00Z 05 Nov 2017, 0.00, 6.62
12Z 05 Nov 2017, 0.00, 6.52
00Z 06 Nov 2017, 0.00, 7.08
